id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
450710,คำนาดี,Kham Na Di,kham-na-di-450710,450710,45110,16.396,103.915
450702,โคกกกม่วง,Khok Kok Muang,khok-kok-muang-450702,450702,45110,16.181,104.028
450714,โคกสูง,Khok Sung,khok-sung-450714,450714,45110,16.206,103.873
450703,นาอุดม,Na Udom,na-udom-450703,450703,45110,16.318,103.856
450707,โนนชัยศรี,Non Chai Si,non-chai-si-450707,450707,45110,16.213,103.956
450705,หนองใหญ่,Nong Yai,nong-yai-450705,450705,45110,16.401,103.998
450708,โพธิ์ศรีสว่าง,Pho Si Sawang,pho-si-sawang-450708,450708,45110,16.242,103.888
450706,โพธิ์ทอง,Pho Thong,pho-thong-450706,450706,45110,16.322,103.92
450711,พรมสวรรค์,Phrom Sawan,phrom-sawan-450711,450711,45110,16.199,104.084
450712,สระนกแก้ว,Sa Nok Kaeo,sa-nok-kaeo-450712,450712,45110,16.271,103.986
450704,สว่าง,Sawang,sawang-450704,450704,45110,16.218,104.005
450709,อุ่มเม่า,Um Mao,um-mao-450709,450709,45110,16.277,103.862
450701,แวง,Waeng,waeng-450701,450701,45110,16.329,103.984
450713,วังสามัคคี,Wang Samakkhi,wang-samakkhi-450713,450713,45110,16.267,104.041
