id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
670506,บ่อรัง,Bo Rang,bo-rang-670506,670506,67130,15.608,101.217
670511,บึงกระจับ,Bueng Krachap,bueng-krachap-670511,670511,67130,15.744,101.095
670504,โคกปรง,Khok Prong,khok-prong-670504,670504,67130,15.814,101.227
670505,น้ำร้อน,Nam Ron,nam-ron-670505,670505,67130,15.687,101.306
670508,พุขาม,Phu Kham,phu-kham-670508,670508,67180,15.529,101.044
670509,ภูน้ำหยด,Phu Nam Yot,phu-nam-yot-670509,670509,67180,15.53,100.92
670507,พุเตย,Phu Toei,phu-toei-670507,670507,67180,15.586,101.018
670502,สระประดู่,Sa Pradu,sa-pradu-670502,670502,67130,15.628,101.061
670503,สามแยก,Sam Yaek,sam-yaek-670503,670503,67130,15.709,101.029
670514,ซับน้อย,Sap Noi,sap-noi-670514,670514,67180,15.657,100.858
670510,ซับสมบูรณ์,Sap Sombun,sap-sombun-670510,670510,67180,15.669,100.983
670501,ท่าโรง,Tha Rong,tha-rong-670501,670501,67130,15.66,101.141
670512,วังใหญ่,Wang Yai,wang-yai-670512,670512,67180,15.607,100.949
670513,ยางสาว,Yang Sao,yang-sao-670513,670513,67130,15.755,101.216
