id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
260304,อาษา,Asa,asa-260304,260304,26110,14.226,101.009
260301,บ้านนา,Ban Na,ban-na-260301,260301,26110,14.262,101.059
260302,บ้านพร้าว,Ban Phrao,ban-phrao-260302,260302,26110,14.222,101.101
260303,บ้านพริก,Ban Phrik,ban-phrik-260303,260303,26110,14.252,100.976
260306,บางอ้อ,Bang O,bang-o-260306,260306,26110,14.176,101.069
260309,เขาเพิ่ม,Khao Phoem,khao-phoem-260309,260309,26110,14.362,101.096
260308,ป่าขะ,Pa Kha,pa-kha-260308,260308,26110,14.297,101.065
260307,พิกุลออก,Phikun Ok,phikun-ok-260307,260307,26110,14.244,101.027
260310,ศรีกะอาง,Si Ka-ang,si-ka-ang-260310,260310,26110,14.308,101.117
260305,ทองหลาง,Thonglang,thonglang-260305,260305,26110,14.207,101.037
