id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
50010350,๕ธันวา,Ha Thanwa,50010350,50010350,18.7734743,98.9857154
50010351,ศาลาแดง,Sala Daeng,50010351,50010351,18.7715214,98.9825835
50010352,กำแพงงาม,Kamphaeng Ngam,50010352,50010352,18.7759255,98.9945392
50010353,พวกเปียร่วมใจพัฒนา,Phuak Pia Ruam Chai Phatthana,50010353,50010353,18.7794309,98.9806131
50010354,ระแกง,Rakaeng,50010354,50010354,18.779606,98.995554
50010355,วัดธาตุคำ,Wat That Kham,50010355,50010355,18.7774492,98.9886105
50010356,ทิพย์เนตร,Thip Net,50010356,50010356,18.7761776,98.9788707
50010357,วัดศรีสุพรรณ,Wat Si Suphan,50010357,50010357,18.7787050,98.9838978
50010358,หมื่นสารบ้านวัวลาย,Muen San Ban Wua Lai,50010358,50010358,18.7770953,98.9848845
50010359,ฟ้าใหม่ประตูก้อม,Fa Mai Pratu Kom,50010359,50010359,18.7748026,98.9894681
50010360,วัดนันทาราม,Wat Nantharam,50010360,50010360,18.7744168,98.9860144
50010361,วัดดาวดึงษ์,Wat Dao Dueng,50010361,50010361,18.7786846,98.9915384
