id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
660110,บ้านบุ่ง,Ban Bung,ban-bung-660110,660110,66000,16.394,100.427
660120,ดงกลาง,Dong Klang,dong-klang-660120,660120,66170,16.335,100.363
660112,ดงป่าคำ,Dong Pa Kham,dong-pa-kham-660112,660112,66170,16.295,100.367
660113,หัวดง,Hua Dong,hua-dong-660113,660113,66170,16.332,100.441
660111,ฆะมัง,Khamang,khamang-660111,660111,66000,16.369,100.373
660106,คลองคะเชนทร์,Khlong Khachen,khlong-khachen-660106,660106,66000,16.458,100.293
660108,เมืองเก่า,Mueang Kao,mueang-kao-660108,660108,66000,16.393,100.303
660101,ในเมือง,Nai Mueang,nai-mueang-660101,660101,66000,16.443,100.343
660115,ป่ามะคาบ,Pa Makhap,pa-makhap-660115,660115,66000,16.501,100.392
660105,ปากทาง,Pak Thang,pak-thang-660105,660105,66000,16.453,100.366
660102,ไผ่ขวาง,Phai Khwang,phai-khwang-660102,660102,66000,16.504,100.303
660107,โรงช้าง,Rong Chang,rong-chang-660107,660107,66000,16.422,100.259
660119,สายคำโห้,Sai Kham Ho,sai-kham-ho-660119,660119,66000,16.407,100.486
660104,ท่าฬอ,Tha Lo,tha-lo-660104,660104,66000,16.51,100.352
660109,ท่าหลวง,Tha Luang,tha-luang-660109,660109,66000,16.419,100.363
660103,ย่านยาว,Yan Yao,yan-yao-660103,660103,66000,16.507,100.268
