id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
940704,บางเก่า,Bang Kao,bang-kao-940704,940704,94110,6.764,101.591
940705,บือเระ,Bue Re,bue-re-940705,940705,94110,6.704,101.584
940707,กะดุนง,Kadunong,kadunong-940707,940707,94110,6.646,101.554
940708,ละหาร,Lahan,lahan-940708,940708,94110,6.659,101.627
940709,มะนังดาลำ,Manang Dalam,manang-dalam-940709,940709,94110,6.649,101.599
940710,แป้น,Paen,paen-940710,940710,94110,6.747,101.553
940703,ปะเสยะวอ,Pase Yawo,pase-yawo-940703,940703,94110,6.733,101.606
940702,ตะบิ้ง,Tabing,tabing-940702,940702,94110,6.681,101.589
940701,ตะลุปัน,Talu Ban,talu-ban-940701,940701,94110,6.69,101.636
940711,ทุ่งคล้า,Thung Khla,thung-khla-940711,940711,94190,6.718,101.528
940706,เตราะบอน,Tro Bon,tro-bon-940706,940706,94110,6.688,101.543
