id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
440317,ดอนกลาง,Don Klang,don-klang-440317,440317,44140,16.165,102.891
440314,แห่ใต้,Hae Tai,hae-tai-440314,440314,44140,16.281,103.139
440301,หัวขวาง,Hua Khwang,hua-khwang-440301,440301,44140,16.249,103.065
440306,แก้งแก,Kaeng Kae,kaeng-kae-440306,440306,44140,16.197,103.103
440310,เขื่อน,Khuean,khuean-440310,440310,44140,16.344,103.068
440304,เขวาไร่,Khwao Rai,khwao-rai-440304,440304,44140,16.249,102.87
440309,เหล่า,Lao,lao-440309,440309,44140,16.18,103.068
440316,เลิงใต้,Loeng Tai,loeng-tai-440316,440316,44140,16.216,103.142
440308,หนองบัว,Nong Bua,nong-bua-440308,440308,44140,16.338,102.995
440311,หนองบอน,Nong Bua,nong-bua-440311,440311,44140,16.274,103.018
440315,หนองกุงสวรรค์,Nong Kung Sawan,nong-kung-sawan-440315,440315,44140,16.194,102.975
440307,หนองเหล็ก,Nong Lek,nong-lek-440307,440307,44140,16.134,102.948
440305,แพง,Phaeng,phaeng-440305,440305,44140,16.26,102.967
440312,โพนงาม,Phon Ngam,phon-ngam-440312,440312,44140,16.323,102.959
440303,วังยาว,Wang Yao,wang-yao-440303,440303,44140,16.223,102.928
440302,ยางน้อย,Yang Noi,yang-noi-440302,440302,44140,16.301,103.098
440313,ยางท่าแจ้ง,Yang Tha Chaeng,yang-tha-chaeng-440313,440313,44140,16.315,103.036
