id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
720210,บ่อกรุ,Bo Kru,bo-kru-720210,720210,72120,14.893,99.905
720202,เดิมบาง,Doem Bang,doem-bang-720202,720202,72120,14.893,100.109
720208,หัวเขา,Hua Khao,hua-khao-720208,720208,72120,14.869,100.038
720209,หัวนา,Hua Na,hua-na-720209,720209,72120,14.883,99.97
720204,เขาดิน,Khao Din,khao-din-720204,720204,72120,14.803,100.189
720201,เขาพระ,Khao Phra,khao-phra-720201,720201,72120,14.853,100.095
720207,โคกช้าง,Khok Chang,khok-chang-720207,720207,72120,14.91,100.169
720203,นางบวช,Nang Buat,nang-buat-720203,720203,72120,14.811,100.12
720214,หนองกระทุ่ม,Nong Krathum,nong-krathum-720214,720214,72120,14.907,99.804
720205,ปากน้ำ,Pak Nam,pak-nam-720205,720205,72120,14.931,100.087
720206,ทุ่งคลี,Thung Khli,thung-khli-720206,720206,72120,14.863,100.189
720211,วังศรีราช,Wang Si Rat,wang-si-rat-720211,720211,72120,14.85,99.988
720213,ยางนอน,Yang Non,yang-non-720213,720213,72120,14.857,100.132
