id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
250209,บ้านนา,Ban Na,ban-na-250209,250209,25110,13.99,101.88
250210,บ่อทอง,Bo Thong,bo-thong-250210,250210,25110,13.935,101.881
250207,หาดนางแก้ว,Hat Nang Kaeo,hat-nang-kaeo-250207,250207,25110,13.963,101.642
250201,กบินทร์,Kabin,kabin-250201,250201,25110,13.939,101.711
250213,เขาไม้แก้ว,Khao Mai Kaeo,khao-mai-kaeo-250213,250213,25110,13.801,101.775
250208,ลาดตะเคียน,Lat Takhian,lat-takhian-250208,250208,25110,13.873,101.658
250202,เมืองเก่า,Mueang Kao,mueang-kao-250202,250202,25240,13.999,101.77
250212,นาแขม,Na Khaem,na-khaem-250212,250212,25110,14.052,101.723
250211,หนองกี่,Nong Ki,nong-ki-250211,250211,25110,14.068,101.841
250204,นนทรี,Nonsi,nonsi-250204,250204,25110,14.056,101.668
250203,วังดาล,Wang Dan,wang-dan-250203,250203,25110,14.006,101.645
250206,วังตะเคียน,Wang Takhian,wang-takhian-250206,250206,25110,13.849,101.87
250214,วังท่าช้าง,Wang Tha Chang,wang-tha-chang-250214,250214,25110,13.694,101.885
250205,ย่านรี,Yan Ri,yan-ri-250205,250205,25110,13.897,101.785
