id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
370101,บุ่ง,Bung,bung-370101,370101,37000,15.872,104.635
370117,ดอนเมย,Don Moei,don-moei-370117,370117,37000,15.823,104.562
370114,ห้วยไร่,Huai Rai,huai-rai-370114,370114,37000,15.851,104.689
370102,ไก่คำ,Kai Kham,kai-kham-370102,370102,37000,15.804,104.64
370107,คึมใหญ่,Khuem Yai,khuem-yai-370107,370107,37000,15.948,104.751
370116,กุดปลาดุก,Kut Pla Duk,kut-pla-duk-370116,370116,37000,15.945,104.525
370105,เหล่าพรวน,Lao Pruan,lao-pruan-370105,370105,37000,15.867,104.794
370103,นาจิก,Na Chik,na-chik-370103,370103,37000,15.787,104.564
370111,นาหมอม้า,Na Mo Ma,na-mo-ma-370111,370111,37000,15.885,104.478
370108,นาผือ,Na Phue,na-phue-370108,370108,37000,15.982,104.626
370119,นาแต้,Na Tae,na-tae-370119,370119,37000,15.954,104.692
370110,นาวัง,Na Wang,na-wang-370110,370110,37000,15.997,104.579
370118,นายม,Na Yom,na-yom-370118,370118,37000,15.878,104.513
370109,น้ำปลีก,Nam Plik,nam-plik-370109,370109,37000,15.811,104.46
370113,โนนหนามแท่ง,Non Nam Thaeng,non-nam-thaeng-370113,370113,37000,15.929,104.631
370112,โนนโพธิ์,Non Pho,non-pho-370112,370112,37000,15.873,104.558
370115,หนองมะแซว,Nong Masaeo,nong-masaeo-370115,370115,37000,15.774,104.746
370104,ปลาค้าว,Pla Khao,pla-khao-370104,370104,37000,15.785,104.79
370106,สร้างนกทา,Sang Nok Tha,sang-nok-tha-370106,370106,37000,15.841,104.75
