id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
320515,บ้านพลวง,Ban Phluang,ban-phluang-320515,320515,32140,14.602,103.408
320510,บ้านไทร,Ban Sai,ban-sai-320510,320510,32140,14.622,103.602
320511,โชคนาสาม,Chok Na Sam,chok-na-sam-320511,320511,32140,14.544,103.28
320512,เชื้อเพลิง,Chuea Phloeng,chuea-phloeng-320512,320512,32140,14.713,103.418
320501,กังแอน,Kang-aen,kang-aen-320501,320501,32140,14.656,103.406
320516,กันตรวจระมวล,Kanta Wacharamuan,kanta-wacharamuan-320516,320516,32140,14.592,103.557
320509,โคกสะอาด,Khok Sa-at,khok-sa-at-320509,320509,32140,14.541,103.373
320508,โคกยาง,Khok Yang,khok-yang-320508,320508,32140,14.673,103.529
320507,หนองใหญ่,Nong Yai,nong-yai-320507,320507,32140,14.552,103.462
320503,ไพล,Phlai,phlai-320503,320503,32140,14.688,103.377
320513,ปราสาททนง,Prasat Thanong,prasat-thanong-320513,320513,32140,14.652,103.356
320518,ประทัดบุ,Prathat Bu,prathat-bu-320518,320518,32140,14.727,103.341
320504,ปรือ,Prue,prue-320504,320504,32140,14.645,103.288
320517,สมุด,Samut,samut-320517,320517,32140,14.686,103.339
320506,ตาเบา,Ta Bao,ta-bao-320506,320506,32140,14.615,103.493
320514,ตานี,Tani,tani-320514,320514,32140,14.617,103.258
320502,ทมอ,Thamo,thamo-320502,320502,32140,14.722,103.486
320505,ทุ่งมน,Thung Mon,thung-mon-320505,320505,32140,14.72,103.282
