id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
480712,บ้านแก้ง,Ban Kaeng,ban-kaeng-480712,480712,64130,16.918,104.446
480707,ก้านเหลือง,Kan Lueang,kan-lueang-480707,480707,48130,16.897,104.383
480713,คำพี้,Kham Phi,kham-phi-480713,480713,48130,16.937,104.369
480701,นาแก,Na Kae,na-kae-480701,480701,48130,16.897,104.495
480704,นาคู่,Na Khu,na-khu-480704,480704,48130,16.978,104.539
480709,นาเลียง,Na Liang,na-liang-480709,480709,48130,17.063,104.551
480708,หนองบ่อ,Nong Bo,nong-bo-480708,480708,48130,16.932,104.322
480703,หนองสังข์,Nong Sang,nong-sang-480703,480703,48130,16.989,104.468
480705,พิมาน,Phiman,phiman-480705,480705,48130,16.909,104.54
480702,พระซอง,Phra Song,phra-song-480702,480702,48130,17.021,104.551
480706,พุ่มแก,Phum Kae,phum-kae-480706,480706,48130,16.911,104.621
480715,สีชมพู,Si Chomphu,si-chomphu-480715,480715,48130,16.918,104.575
