id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
350413,ดงเจริญ,Dong Charoen,dong-charoen-350413,350413,35110,15.698,104.292
350407,ดงแคนใหญ่,Dong Khaen Yai,dong-khaen-yai-350407,350407,35180,15.572,104.395
350412,แคนน้อย,Khaen Noi,khaen-noi-350412,350412,35180,15.594,104.347
350408,กู่จาน,Ku Chan,ku-chan-350408,350408,35110,15.682,104.399
350410,กุดกุง,Kut Kung,kut-kung-350410,350410,35110,15.615,104.246
350411,เหล่าไฮ,Lao Hai,lao-hai-350411,350411,35110,15.724,104.382
350401,ลุมพุก,Lumphuk,lumphuk-350401,350401,35110,15.643,104.323
350409,นาแก,Na Kae,na-kae-350409,350409,35180,15.597,104.426
350406,นาคำ,Na Kham,na-kham-350406,350406,35180,15.633,104.412
350404,โพนทัน,Phon Than,phon-than-350404,350404,35110,15.665,104.282
350403,สงเปือย,Song Pueai,song-pueai-350403,350403,35110,15.647,104.221
350405,ทุ่งมน,Thung Mon,thung-mon-350405,350405,35110,15.747,104.286
350402,ย่อ,Yo,yo-350402,350402,35110,15.693,104.222
