id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
110113,บางด้วน,Bang Duan,bang-duan-110113,110113,10270,13.622,100.581
110103,บางเมือง,Bang Mueang,bang-mueang-110103,110103,10270,13.601,100.622
110114,เทศบาลบางเมือง,Bang Mueang Mai,bang-mueang-mai-110114,110114,10270,13.622,100.605
110111,บางโปรง,Bang Prong,bang-prong-110111,110111,10270,13.623,100.565
110112,เทศบาลบางปู,Bang Pu,bang-pu-110112,110112,94150,13.51,100.751
110108,บางปูใหม่,Bang Pu Mai,bang-pu-mai-110108,110108,10280,13.526,100.67
110110,แพรกษา,Phraek Sa,phraek-sa-110110,110110,10280,13.564,100.653
110117,แพรกษาใหม่,Phraek Sa Mai,phraek-sa-mai-110117,110117,10280,13.559,100.691
110102,สำโรงเหนือ,Samrong Nuea,samrong-nuea-110102,110102,10270,13.649,100.617
110101,เทศบาลนครสมุทรปราการ,Samut Prakan City Municipality,samut-prakan-city-municipality-110101,110101,10270,13.593,100.597
110104,ท้ายบ้าน,Thai Ban,thai-ban-110104,110104,10280,13.556,100.599
110105,ท้ายบ้านใหม่,Thai Ban Mai,thai-ban-mai-110105,110105,10280,13.572,100.621
110115,เทพารักษ์,Thepharak,thepharak-110115,110115,10270,13.634,100.61
