id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
350802,บุ่งค้า,Bung Kha,bung-kha-350802,350802,35120,16.176,104.669
350805,ห้องแซง,Hong Saeng,hong-saeng-350805,350805,35120,16.269,104.373
350812,โคกสำราญ,Khok Samran,khok-samran-350812,350812,35120,16.149,104.592
350807,กุดเชียงหมี,Kut Chiang Mi,kut-chiang-mi-350807,350807,35120,16.313,104.446
350811,กุดแห่,Kut Hae,kut-hae-350811,350811,35120,16.275,104.52
350810,สามแยก,Sam Yaek,sam-yaek-350810,350810,35120,16.217,104.562
350806,สามัคคี,Samakkhi,samakkhi-350806,350806,35120,16.232,104.453
350813,สร้างมิ่ง,Sang Ming,sang-ming-350813,350813,35120,16.095,104.506
350803,สวาท,Sawat,sawat-350803,350803,35120,16.153,104.538
350814,ศรีแก้ว,Si Kaeo,si-kaeo-350814,350814,35120,16.194,104.332
